מזהה,סוג,"מק""ט","GTIN, UPC, EAN, or ISBN",שם,פורסם,האם מומלץ?,נראות בקטלוג,Unnamed: 8,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,סטטוס מס,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,"משקל (ק""ג)",אורך (סנטימטרים),רוחב (סנטימטרים),גובה (סנטימטרים),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,מחיר רגיל,קטגוריות,תגיות,סוג משלוח,תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,Rey Swatches,Rey Variations extra images,שיוך 1 שמות,שיוך 1 ערכים,שיוך 1 פריטים מוצגים,שיוך 1 פריטים גלובליים,כלים: _wp_page_template,כלים: product_subtitle_text,כלים: _product_subtitle_text,כלים: title_display,כלים: _title_display,כלים: page_cover,כלים: _page_cover,כלים: rey_body_class,כלים: _rey_body_class,כלים: header_layout_type,כלים: _header_layout_type,כלים: header_text_color,כלים: _header_text_color,כלים: header_position,כלים: _header_position,כלים: custom_logo,כלים: _custom_logo,כלים: logo_mobile,כלים: _logo_mobile,כלים: footer_layout_type,כלים: _footer_layout_type,כלים: custom_container_width,כלים: _custom_container_width,כלים: container_spacing,כלים: _container_spacing,כלים: content_padding_top,כלים: _content_padding_top,כלים: content_padding_bottom,כלים: _content_padding_bottom,כלים: content_padding,כלים: _content_padding,כלים: global_sections,כלים: _global_sections,כלים: general_redirect,כלים: _general_redirect,כלים: top_sticky_gs,כלים: _top_sticky_gs,כלים: bottom_sticky_gs,כלים: _bottom_sticky_gs,כלים: perf__disable_wpblock,כלים: _perf__disable_wpblock,כלים: perf__disable_wcblock,כלים: _perf__disable_wcblock,כלים: product_info,כלים: _product_info,כלים: single_specifications_block,כלים: _single_specifications_block,כלים: buynow_pdp__enable,כלים: _buynow_pdp__enable,כלים: gs_before_atc,כלים: _gs_before_atc,כלים: enable_text_before_add_to_cart,כלים: _enable_text_before_add_to_cart,כלים: gs_after_atc,כלים: _gs_after_atc,כלים: enable_text_after_add_to_cart,כלים: _enable_text_after_add_to_cart,כלים: estimated_delivery__hide,כלים: _estimated_delivery__hide,כלים: estimated_delivery__days,כלים: _estimated_delivery__days,כלים: estimated_delivery__days_margin,כלים: _estimated_delivery__days_margin,כלים: estimated_delivery__custom_text,כלים: _estimated_delivery__custom_text,כלים: product_360_images,כלים: _product_360_images,כלים: badges,כלים: _badges,כלים: quantity_options_minimum,כלים: _quantity_options_minimum,כלים: quantity_options_maximum,כלים: _quantity_options_maximum,כלים: quantity_options_step,כלים: _quantity_options_step,כלים: quantity_options,כלים: _quantity_options,כלים: content_before,כלים: _content_before,כלים: content_after,כלים: _content_after,כלים: product_stretch,כלים: _product_stretch,כלים: product_video_url,כלים: _product_video_url,כלים: product_video_main_image,כלים: _product_video_main_image,כלים: product_video_summary,כלים: _product_video_summary,כלים: product_video_modal_ratio,כלים: _product_video_modal_ratio,כלים: product_custom_tabs,כלים: _product_custom_tabs,כלים: product_content_after_summary,כלים: _product_content_after_summary,כלים: product_content_after_content,כלים: _product_content_after_content,כלים: rs_page_bg_color,כלים: _rey_qty_per_variation_min,כלים: _rey_qty_per_variation_max,כלים: _rey_qty_per_variation_step,כלים: __is_newly_created_product
20198.0,variable,cusdes-LMSL-57172,,קפוצ'ון שיק דובדבן,1,0.0,visible,,"הכירו את קפוצ'ון Cherry Chic: מקום בו מודרני פוגש אלגנטיות נצחית! הוא משלב בצורה חלקה עיצוב עכשווי עם היופי הנצחי של פרחי פריחת הדובדבן הוורודים. הוא כולל דוגמה גיאומטרית מורכבת המשמשת כרקע לפריחה חיננית של פרחים ורודים עדינים, תוך הרמוניה בין גיאומטריה מובנית לקסם טבעי. פלטת הצבעים משלבת באלגנטיות גוונים ניטרליים עדינים וורודים רכים, ויוצרת קומפוזיציה מאוזנת ונעימה לעין. הוא רב-תכליתי ליציאות קז'ואליות ולאירועים יוקרתיים כאחד, ומוסיף נגיעה של תחכום לכל תלבושת. שדרגו את הסגנון שלכם ללא מאמץ עם פריט זה, שבו מודרניות וקסם נצחי מתמזגים להצהרת אופנה שובת לב.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/229689-cherry-chicc-f-Hoodie-Placement-072021.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/229688-cherry-chicc-b-Hoodie-Placement-072021.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/229690-cherry-chicc-s-Hoodie-Placement-072021.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20156.0,variable,cusdes-LMSL-56146,,קפוצ'ון קוביות מוארות ירח,1,0.0,visible,,"הכירו את קפוצ'ון Moonlit Cubes - הצהרת האופנה האולטימטיבית עבור אלו שאוהבים לשמור על מראה מגניב וייחודי. זה לא רק הצהרת אופנה, זה גם משפר את מצב הרוח. מרגישים עצבניים? לבשו אותו ותנו לגווני הכחול והירוק להרים את מצב הרוח שלכם. רוצים לבלוט בקהל? העיצוב הנועז של הקפוצ'ון הזה יבטיח שכל העיניים יהיו נשואות אליכם.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/226250-11-f-הודיות.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226249-11-s-הודיות.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226248-11-b-הודיות.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20491.0,variable,cusdes-LMSL-56631,,קפוצ'ון ווינר,1,0.0,visible,,"הכירו את קפוצ'ון Winner – תופעת האופנה שתגרום לכם להיראות כמו פאזל מהלך. זה לא בגד חוץ רגיל; זהו פיצוץ שובב של צבע וגיאומטריה שישאיר את כולם מבולבלים ומשועשעים. כולל הדפס מהפנט של קוביות כתומות, צהובות, אפורות ושחורות. זה כאילו מישהו לקח בלנדר פיקסלים ענק וערבב אותו עם קובייה הונגרית, ויצר יצירת מופת אופנתית שמאתגרת את כל נורמות האופנה (וההיגיון!). כשאתם מטיילים ברחוב, ראשים יסתובבו, עיניים ימצמצו, והבעות מבולבלות יגיעו לשפע.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/227888-_winner-f-Hoodie.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/227886-_winner-s-Hoodie.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/227887-_winner-b-Hoodie.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20192.0,variable,cusdes-LMSL-56477,,קפוצ'ון פטריות שחור ולבן,1,0.0,visible,,"הכירו את קפוצ'ון הפטריות בצבע שחור ולבן - הבחירה המושלמת לכל מי שרוצה להוסיף קצת סגנון נבגי למלתחה שלו! עם הדפס מלא של פטריות שונות, זוהי הבחירה האולטימטיבית לכל מי שרוצה להצהיר על אהבתו לכל מה שקשור לפטריות. אבל אל תתנו לעיצוב הפטריות להטעות אתכם - הקפוצ'ון הזה הוא הכל חוץ מבסיסי. עם גזרה רגועה, זוהי הבחירה המושלמת עבור אלו שרוצים להצהיר על הסגנון שלהם תוך כדי שמירה על נוחות. ובואו נהיה כנים - פטריות הן די מדהימות. הן המזון האולטימטיבי גם לבני אדם וגם לחיות בר, ועכשיו הן הדרך האולטימטיבית להוסיף קצת כיף למלתחה שלכם.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/227290-Black.n.white_.Mushrooms-M.הודיות-Front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/227291-Black.n.white_.Mushrooms-M.הודיות-Side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/227289-Black.n.white_.Mushrooms-M.הודיות-Back.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20264.0,variable,cusdes-LMSL-56307,,קפוצ'ון סיונרה,1,0.0,visible,,"הכירו את קפוצ'ון סיונרה - הדרך המושלמת להיפרד מכל אחד ואחת בסטייל. עם מערך מונוכרום של דמויות אנימה שמנופפות לשלום, הקפוצ'ון הזה הוא כמו צוות פרידה אישי משלכם שעוקב אחריכם לכל מקום. בין אם אתם נפרדים מחבר או סתם יוצאים ליום, הקפוצ'ון הזה בטוח יעשה סטייטמנט. ועם הבד הרך והנוח שלו, לעולם לא תרצו להוריד אותו - זה כמו להיות מחובקים על ידי כל דמויות האנימה האהובות עליכם בבת אחת! אז אם אתם מוכנים להיפרד מאופנה משעממת, קחו קפוצ'ון סיונרה ותגידו שלום לתלבושת האהובה החדשה שלכם.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/226765-_A-girlz-f-Hoodie-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226764-_A-girlz-s-Hoodie-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226763-_A-girlz-b-Hoodie-_281_29.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20249.0,variable,cusdes-LMSL-10592,,קפוצ'ון יקום הקסם,1,0.0,visible,,"לבשו את קפוצ'ון היקום הקסום הייחודי שלנו בעיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. אבק קוסמי צבעוני עם הדפס ערפילית בצבעים עוצרי נשימה עוצב על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/ADVENTURE-UNISEX-HOODIE1-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/ADVENTURE-UNISEX-HOODIE1-back.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20141.0,variable,cusdes-LMSL-55992,,קפוצ'ון עומק כהה,1,0.0,visible,,"קפוצ'ון Dark Depth הוא בגד אלגנטי ואלגנטי עם עיצוב צבעוני בגוונים כהים של שחור, אפור וסגול. הוא מושלם לכל מי שרוצה מראה נוח ואופנתי ובמקביל לבטא את הצד האפל שלה. הגוונים השונים מסודרים באופן שמדגיש את צורת הבגד ומעניק לו מראה נועז ודינמי.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/225582-9-f-Hoodie.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/225580-9-s-Hoodie.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/225581-9-b-Hoodie.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180.0,variable,cusdes-LMSL-56101,,קפוצ'ון כלבים,1,0.0,visible,,"קפוצ'ון הכלב שלנו, ""שיז"" (Dog Sheesh Hoodie), הוא הצהרת האופנה האולטימטיבית עבור אלו שרוצים לשמור אותו חצי חצי - חצי לבן, חצי משובץ. אבל זה לא הכל! כלב ערמומי אורב מכיס החזה, נראה כאילו ראה סנאי וחושב ""שיזז""! הבעת פניו של הכלב היא לא יסולא בפז והמוח הקטן שלו משתולל מהתרגשות. הוא עשוי מחומרים איכותיים, המבטיחים נוחות ועמידות כאחד, כך שתוכלו ללבוש אותו לכל ההרפתקאות הפרועות והמטורפות שלכם עם חברכם הפרוותי.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/226112-dog-sheesh-f-Hoodie.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226110-dog-sheesh-s-Hoodie.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226111-dog-sheesh-b-Hoodie.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20511.0,variable,cusdes-LMSL-58294,,חייזר באופן לא טבעי 35: קפוצ'ון קיץ,1,0.0,visible,,"קפוצ'ון הקיץ Unnaturally Alien 35, שעוצב על ידי קייסי האה המוכשרת, מציג פיצוץ מסנוור של ירוקים, ורודים וזהובים עזים, המזכירים יער קיץ פנטסטי. פריט זה מושלם למי שרוצה להוסיף נגיעה של יופי טבעי ונועז למלתחה שלה. העיצוב הנוח מוסיף גם סגנון וגם פונקציונליות למראה שלכן.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/233625-Alien-35-Hoodie-front-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/233623-Alien-35-Hoodie-side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/233624-Alien-35-Hoodie-back.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201.0,variable,cusdes-LMSL-36933,,קפוצ'ון פריחת ורדים,1,0.0,visible,,"שדרגו את המראה היומיומי שלכם בסטייל מקסים עם קפוצ'ון Rose Blossom, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. צוות האמנים שלנו יצר את ההדפס הזה המלא בפרחים, לוגו ""FH"" על החזה ופסים כפולים על השרוולים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/137116.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/137117.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20225.0,variable,cusdes-LMSL-49907,,אהבה היא אהבה קפוצ'ון,1,0.0,visible,,"שנו את העולם בכך שתהיו עצמכם כשאתם לובשים את קפוצ'ון ""אהבה היא אהבה"" שלנו, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. האמנים המוכשרים שלנו יצרו את צורת הלב בצבעי הקשת.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/200113-FH_20Male_20Hoodie_205.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/FHMaleHoodie2_c03c841b-ed62-467f-8d87-304a2ee4b30c.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/200112-FH_20Male_20Hoodie_204.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20258.0,variable,cusdes-LMSL-41081,,קפוצ'ון פנדה עצלנית,1,0.0,visible,,"תנו לעצמכם את החיה הפנימית שלכם עם קפוצ'ון הפנדה העצלן שלנו, מקולקציית APC שלנו. הקפוצ'ון בהתאמה אישית, עשוי מפוליאסטר איכותי. צוות האמנים שלנו יצר את העיצוב החמוד הזה של פנדות שוחות.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/Lazy-panda-Hoodie-Front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Lazy-panda-Hoodie-Side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Lazy-panda-Hoodie-Back.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20471.0,variable,cusdes-LMSL-56070,,קפוצ'ון יער קוביות,1,0.0,visible,,"קפוצ'ון היער של קוביות שלנו הוא תוספת מגניבה ומסוגננת לכל מלתחה, הכולל הדפס קוביות בכל רחבי האריזה בצבעי יער. הוא כולל שילוב מהפנט של ירוק, אפור ושחור, המזכיר את השלווה השלווה של יער עבות. הקוביות מסודרות בצורה אקראית אך מגובשת, ומוסיפות עומק וממד להדפס. ערכת הצבעים העצית מעניקה לקפוצ'ון אווירה טבעית ואדמתית, מושלמת להרפתקאות בחיק הטבע או סתם לבילוי בבית.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/226015-4-f-הודיות.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226014-4-s-הודיות.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226016-4-b-הודיות.jpg",,,,,,,,,0.0,,,מידה,"xl, xxl",1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171.0,variable,cusdes-LMSL-42731,,קפוצ'ון פסיפס מופשט,1,0.0,visible,,"הוסיפו דוגמאות פראיות למראה שלכם עם קפוצ'ון הפסיפס האבסטרקטי, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר איכותי. הדפס הפסיפס המעורב האבסטרקטי הזה נוצר על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/162928-blvck_20-_20הודיות_20front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/162927-blvck_20-_20הודיות_20back.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20159.0,variable,cusdes-LMSL-47954,,קפוצ'ון טייגר גיאומטרי,1,0.0,visible,,"הוסיפו קצת סגנון אמנותי ופראי למראה היומיומי שלכם עם קפוצ'ון טייגר גיאומטרי, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. הצבעוניות השחורה הפשוטה עם ראש טייגר גיאומטרי מופשט נוצרה על ידי צוות האמנים שלנו, ומציעה תוספת מרשימה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/GeometricTigerMaleHoodiefront.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/GeometricTigerMaleHoodieside.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/GeometricTigerMaleHoodieback.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20213.0,variable,cusdes-LMSL-41056,,קפוצ'ון פז מנטה,1,0.0,visible,,"השגיאו בסטייל יוצא דופן עם קפוצ'ון Pez Manta שלנו, מקולקציית APC שלנו. הקפוצ'ון בהתאמה אישית, עשוי מ-100% פוליאסטר. צוות האמנים שלנו יצר את עיצוב הגלקסיה המרשים הזה עם אסטרונאוט מרחף על מאנטה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/155786-9c44d119.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/155787-27493abb.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20477.0,variable,cusdes-LMSL-55860,,קפוצ'ון בוטני,1,0.0,visible,,"התענגו על יופיו של הטבע עם קפוצ'ון בוטני. קפוצ'ון מסוגנן זה כולל הדפס מדהים של פרחים בגווני סתיו ועלים ירוקים שופעים, היוצרים עיצוב מהפנט ומושך את העין. עשוי מחומרים רכים ונוחים, קפוצ'ון זה מושלם לבקרים קרירים. בין אם אתן עושות סידורים או סתם נהנות מטיול נינוח, הוא בטוח יוסיף נגיעה של יופי טבעי למראה שלכן. אז למה לחכות? הביאו את פלאי הטבע למלתחה שלכן. האמנים המקומיים שלנו יצרו אותו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/225244-Botanical-M_הודיות-Front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/225243-Botanical-M_הודיות-Side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/225245-Botanical-M_הודיות-Back.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210.0,variable,cusdes-LMSL-23905,,קפוצ'ון התקפה חייזרים,1,0.0,visible,,"לתוספת כיפית ויוצאת דופן למלתחה שלכן, הקפידו לבחור את קפוצ'ון Alien Attack, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. ההדפס הקטן של פני החייזר בצבעים בהירים וכהים עוצב על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/72324.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/72323.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20288.0,variable,cusdes-LMSL-21719,,קפוצ'ון זאב רגוע,1,0.0,visible,,"צאו לדרך בצורה יפהפייה עם קפוצ'ון הזאב הרגוע, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. צוות האמנים שלנו יצר את סצנת הלילה המרתקת הזו עם זאב וירח.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,280.0,300,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון, גברים > בגדים > קפוצ'ון",קפוצ'ון,,"https://zeketa.co.il/wp-content/uploads/2026/01/bvArgw5Qle7kJBuOvYaw_full_CALM-WOLF-Hoodie-Mockup-FRONT_1.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Xv7MHIktQgqt7CoMlHq9_full_CALM-WOLF-Hoodie-Mockup-back_1.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
